#EXPORTTYPE:                 	DATA ALL                                                                                                                             
#FILE:                       	20260224_Mg_SiO2_stoich_loose_Ar_5Kmin.ngb-ss5                                                                                       
#FORMAT:                     	NETZSCH5                                                                                                                             
#FTYPE:                      	ASCII                                                                                                                                
#IDENTITY:                   	LOOSE_MgSiO2                                                                                                                         
#DECIMAL:                    	COMMA                                                                                                                                
#SEPARATOR:                  	TAB                                                                                                                                  
#MTYPE:                      	DTA                                                                                                                                  
#INSTRUMENT:                 	NETZSCH STA 449F5                                                                                                                    
#PROJECT:                    	THREAD                                                                                                                               
#DATE/TIME:                  	24/02/2026 18:39:34 (UTC+1)                                                                                                          
#CORR. FILE:                 	                                                                                                                                     
#TEMPCAL:                    	20260212_DTATG_CAL_AR_5KMIN_quadratic_T.ngb-ts5                                                                                      
#SENSITIVITY:                	20260212_5Kmin_DTATG_Ar_sens.ngb-es5                                                                                                 
#LABORATORY:                 	Politecnico Milano                                                                                                                   
#OPERATOR:                   	PARAVAN                                                                                                                              
#REMARK:                     	Mg + SiO2 stoichiometric. loose powder  heating program: 20 K/min Ar 0 50 20  T_start=25  C T_end = 850 C  m_sample_mettler = 0.01566
#SAMPLE:                     	LOOSE_MgSiO2                                                                                                                         
#SAMPLE MASS /mg:            	15.6245                                                                                                                              
#MATERIAL:                   	Mg_Sio2_thermite                                                                                                                     
#REFERENCE:                  	-                                                                                                                                    
#REFERENCE MASS /mg:         	0                                                                                                                                    
#TYPE OF CRUCIBLE:           	DTA/TG crucible Al2O3                                                                                                                
#SAMPLE CRUCIBLE MASS /mg:   	0                                                                                                                                    
#REFERENCE CRUCIBLE MASS /mg:	0                                                                                                                                    
#TG RANGE /mg:               	35000                                                                                                                                
#TAU-R:                      	---                                                                                                                                  
#CORR. CODE:                 	000                                                                                                                                  
#EXO:                        	+1                                                                                                                                   
#RANGE:                      	25 C/20.0(K/min)/850 C                                                                                                               
#SEGMENT:                    	S1/3                                                                                                                                 
#SEG. 1:                     	25 C/20.0(K/min)/850 C                                                                                                               

##Temp./ C	Time/min	DTA/(mW/mg)	Mass/%	Gas Flow(purge1)/(ml/min)	Gas Flow(purge2)/(ml/min)	Gas Flow(protective)/(ml/min)	Sensit./(uV/mW)
 20.79200	 1.91000	 1.05858	101.73638	0.000000e+000	50.00000	20.00000	0.30855
 20.79200	 1.92000	 1.05858	101.73638	0.000000e+000	50.00000	20.00000	0.30855
 20.79200	 1.93000	 1.05858	101.73638	0.000000e+000	50.00000	20.00000	0.30855
 20.79100	 1.94000	 1.04924	101.57125	0.000000e+000	50.00000	20.00000	0.30855
 20.79100	 1.95000	 1.04924	101.57125	0.000000e+000	50.00000	20.00000	0.30855
 20.79200	 1.96000	 1.05858	101.73638	0.000000e+000	50.00000	20.00000	0.30855
 20.79100	 1.97000	 1.04924	101.57125	0.000000e+000	50.00000	20.00000	0.30855
 21.19000	 1.98000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.19000	 1.99000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.19000	 2.00000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.19000	 2.01000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.19000	 2.02000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.19000	 2.03000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.19000	 2.04000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.19000	 2.05000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.19000	 2.06000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.19000	 2.07000	 1.08204	101.96102	0.000000e+000	50.00000	20.00000	0.30854
 21.58800	 2.08000	 1.09158	102.10759	0.000000e+000	50.00000	20.00000	0.30852
 21.58800	 2.09000	 1.09158	102.10759	0.000000e+000	50.00000	20.00000	0.30852
 21.58800	 2.10000	 1.09158	102.10759	0.000000e+000	50.00000	20.00000	0.30852
 21.58800	 2.11000	 1.09158	102.10759	0.000000e+000	50.00000	20.00000	0.30852
 21.58800	 2.12000	 1.09158	102.10759	0.000000e+000	50.00000	20.00000	0.30852
 21.58800	 2.13000	 1.09158	102.10759	0.000000e+000	50.00000	20.00000	0.30852
 21.58800	 2.14000	 1.09158	102.10759	0.000000e+000	50.00000	20.00000	0.30852
 21.58800	 2.15000	 1.09158	102.10759	0.000000e+000	50.00000	20.00000	0.30852
 21.98600	 2.16000	 1.09035	102.12423	0.000000e+000	50.00000	20.00000	0.30851
 21.98500	 2.17000	 1.09035	102.12423	0.000000e+000	50.00000	20.00000	0.30851
 21.98500	 2.18000	 1.09035	102.12423	0.000000e+000	50.00000	20.00000	0.30851
 21.98500	 2.19000	 1.09035	102.12423	0.000000e+000	50.00000	20.00000	0.30851
 21.98500	 2.20000	 1.09035	102.12423	0.000000e+000	50.00000	20.00000	0.30851
 21.98500	 2.21000	 1.09035	102.12423	0.000000e+000	50.00000	20.00000	0.30851
 22.38300	 2.22000	 1.11366	102.27783	0.000000e+000	50.00000	20.00000	0.30850
 22.38300	 2.23000	 1.11366	102.27783	0.000000e+000	50.00000	20.00000	0.30850
 22.38300	 2.24000	 1.11366	102.27783	0.000000e+000	50.00000	20.00000	0.30850
 22.38300	 2.25000	 1.11366	102.27783	0.000000e+000	50.00000	20.00000	0.30850
 22.38200	 2.26000	 1.09863	102.22471	0.000000e+000	50.00000	20.00000	0.30850
 22.38200	 2.27000	 1.09863	102.22471	0.000000e+000	50.00000	20.00000	0.30850
 22.38200	 2.28000	 1.09863	102.22471	0.000000e+000	50.00000	20.00000	0.30850
 22.38200	 2.29000	 1.09863	102.22471	0.000000e+000	50.00000	20.00000	0.30850
 22.77900	 2.30000	 1.13032	102.52296	0.000000e+000	50.00000	20.00000	0.30849
 22.77900	 2.31000	 1.13032	102.52296	0.000000e+000	50.00000	20.00000	0.30849
 22.77900	 2.32000	 1.13032	102.52296	0.000000e+000	50.00000	20.00000	0.30849
 22.77900	 2.33000	 1.13032	102.52296	0.000000e+000	50.00000	20.00000	0.30849
 22.77900	 2.34000	 1.13032	102.52296	0.000000e+000	50.00000	20.00000	0.30849
 22.77900	 2.35000	 1.13032	102.52296	0.000000e+000	50.00000	20.00000	0.30849
 22.77800	 2.36000	 1.11450	102.39176	0.000000e+000	50.00000	20.00000	0.30849
 23.17500	 2.37000	 1.14604	102.62984	0.000000e+000	50.00000	20.00000	0.30848
 23.17500	 2.38000	 1.14604	102.62984	0.000000e+000	50.00000	20.00000	0.30848
 23.17500	 2.39000	 1.14604	102.62984	0.000000e+000	50.00000	20.00000	0.30848
 23.17500	 2.40000	 1.14604	102.62984	0.000000e+000	50.00000	20.00000	0.30848
 23.17500	 2.41000	 1.14604	102.62984	0.000000e+000	50.00000	20.00000	0.30848
 23.57100	 2.42000	 1.14893	102.69449	0.000000e+000	50.00000	20.00000	0.30847
 23.57100	 2.43000	 1.14893	102.69449	0.000000e+000	50.00000	20.00000	0.30847
 23.57100	 2.44000	 1.14893	102.69449	0.000000e+000	50.00000	20.00000	0.30847
 23.57100	 2.45000	 1.14893	102.69449	0.000000e+000	50.00000	20.00000	0.30847
 23.57000	 2.46000	 1.14624	102.64264	0.000000e+000	50.00000	20.00000	0.30847
 23.96500	 2.47000	 1.17367	102.81033	0.000000e+000	50.00000	20.00000	0.30845
 23.96500	 2.48000	 1.17367	102.81033	0.000000e+000	50.00000	20.00000	0.30845
 23.96500	 2.49000	 1.17367	102.81033	0.000000e+000	50.00000	20.00000	0.30845
 23.96500	 2.50000	 1.17367	102.81033	0.000000e+000	50.00000	20.00000	0.30845
 23.96500	 2.51000	 1.17367	102.81033	0.000000e+000	50.00000	20.00000	0.30845
 23.96500	 2.52000	 1.17367	102.81033	0.000000e+000	50.00000	20.00000	0.30845
 24.36000	 2.53000	 1.18717	102.92681	0.000000e+000	50.00000	20.00000	0.30844
 24.36000	 2.54000	 1.18717	102.92681	0.000000e+000	50.00000	20.00000	0.30844
 24.36000	 2.55000	 1.18717	102.92681	0.000000e+000	50.00000	20.00000	0.30844
 24.36000	 2.56000	 1.18717	102.92681	0.000000e+000	50.00000	20.00000	0.30844
 24.36000	 2.57000	 1.18717	102.92681	0.000000e+000	50.00000	20.00000	0.30844
 24.36000	 2.58000	 1.18717	102.92681	0.000000e+000	50.00000	20.00000	0.30844
 24.75400	 2.59000	 1.20257	103.02410	0.000000e+000	50.00000	20.00000	0.30843
 24.75400	 2.60000	 1.20257	103.02410	0.000000e+000	50.00000	20.00000	0.30843
 24.75400	 2.61000	 1.20257	103.02410	0.000000e+000	50.00000	20.00000	0.30843
 24.75400	 2.62000	 1.20257	103.02410	0.000000e+000	50.00000	20.00000	0.30843
 24.75400	 2.63000	 1.20257	103.02410	0.000000e+000	50.00000	20.00000	0.30843
 25.14700	 2.64000	 1.20974	103.12650	0.000000e+000	50.00000	20.00000	0.30842
 25.14700	 2.65000	 1.20974	103.12650	0.000000e+000	50.00000	20.00000	0.30842
 25.14700	 2.66000	 1.20974	103.12650	0.000000e+000	50.00000	20.00000	0.30842
 25.14700	 2.67000	 1.20974	103.12650	0.000000e+000	50.00000	20.00000	0.30842
 25.53900	 2.68000	 1.22562	103.24426	0.000000e+000	50.00000	20.00000	0.30841
 25.53900	 2.69000	 1.22562	103.24426	0.000000e+000	50.00000	20.00000	0.30841
 25.53900	 2.70000	 1.22562	103.24426	0.000000e+000	50.00000	20.00000	0.30841
 25.53900	 2.71000	 1.22562	103.24426	0.000000e+000	50.00000	20.00000	0.30841
 25.53900	 2.72000	 1.22562	103.24426	0.000000e+000	50.00000	20.00000	0.30841
 25.93100	 2.73000	 1.24150	103.31531	0.000000e+000	50.00000	20.00000	0.30840
 25.93100	 2.74000	 1.24150	103.31531	0.000000e+000	50.00000	20.00000	0.30840
 25.93100	 2.75000	 1.24150	103.31531	0.000000e+000	50.00000	20.00000	0.30840
 25.93100	 2.76000	 1.24150	103.31531	0.000000e+000	50.00000	20.00000	0.30840
 26.32300	 2.77000	 1.25738	103.39467	0.000000e+000	50.00000	20.00000	0.30838
 26.32300	 2.78000	 1.25738	103.39467	0.000000e+000	50.00000	20.00000	0.30838
 26.32300	 2.79000	 1.25738	103.39467	0.000000e+000	50.00000	20.00000	0.30838
 26.32300	 2.80000	 1.25738	103.39467	0.000000e+000	50.00000	20.00000	0.30838
 26.32300	 2.81000	 1.25738	103.39467	0.000000e+000	50.00000	20.00000	0.30838
 26.71400	 2.82000	 1.27326	103.45931	0.000000e+000	50.00000	20.00000	0.30837
 26.71400	 2.83000	 1.27326	103.45931	0.000000e+000	50.00000	20.00000	0.30837
 26.71400	 2.84000	 1.27326	103.45931	0.000000e+000	50.00000	20.00000	0.30837
 26.71400	 2.85000	 1.27326	103.45931	0.000000e+000	50.00000	20.00000	0.30837
 27.10500	 2.86000	 1.28915	103.52267	0.000000e+000	50.00000	20.00000	0.30836
 27.10500	 2.87000	 1.28915	103.52267	0.000000e+000	50.00000	20.00000	0.30836
 27.10500	 2.88000	 1.28915	103.52267	0.000000e+000	50.00000	20.00000	0.30836
 27.10500	 2.89000	 1.28915	103.52267	0.000000e+000	50.00000	20.00000	0.30836
 27.49500	 2.90000	 1.28920	103.54187	0.000000e+000	50.00000	20.00000	0.30835
 27.49400	 2.91000	 1.28920	103.54187	0.000000e+000	50.00000	20.00000	0.30835
 27.49400	 2.92000	 1.28920	103.54187	0.000000e+000	50.00000	20.00000	0.30835
 27.88400	 2.93000	 1.31553	103.64108	0.000000e+000	50.00000	20.00000	0.30834
 27.88400	 2.94000	 1.31553	103.64108	0.000000e+000	50.00000	20.00000	0.30834
 27.88400	 2.95000	 1.31553	103.64108	0.000000e+000	50.00000	20.00000	0.30834
 27.88400	 2.96000	 1.31553	103.64108	0.000000e+000	50.00000	20.00000	0.30834
 28.27200	 2.97000	 1.32778	103.71468	0.000000e+000	50.00000	20.00000	0.30833
 28.27200	 2.98000	 1.32778	103.71468	0.000000e+000	50.00000	20.00000	0.30833
 28.27200	 2.99000	 1.32778	103.71468	0.000000e+000	50.00000	20.00000	0.30833
 28.27200	 3.00000	 1.32778	103.71468	0.000000e+000	50.00000	20.00000	0.30833
 28.66100	 3.01000	 1.34810	103.81388	0.000000e+000	50.00000	20.00000	0.30831
 28.66100	 3.02000	 1.34810	103.81388	0.000000e+000	50.00000	20.00000	0.30831
 28.66100	 3.03000	 1.34810	103.81388	0.000000e+000	50.00000	20.00000	0.30831
 28.66100	 3.04000	 1.34810	103.81388	0.000000e+000	50.00000	20.00000	0.30831
 29.04900	 3.05000	 1.35275	103.88300	0.000000e+000	50.00000	20.00000	0.30830
 29.04900	 3.06000	 1.35275	103.88300	0.000000e+000	50.00000	20.00000	0.30830
 29.04900	 3.07000	 1.35275	103.88300	0.000000e+000	50.00000	20.00000	0.30830
 29.43600	 3.08000	 1.36864	103.95789	0.000000e+000	50.00000	20.00000	0.30829
 29.43600	 3.09000	 1.36864	103.95789	0.000000e+000	50.00000	20.00000	0.30829
 29.43600	 3.10000	 1.36864	103.95789	0.000000e+000	50.00000	20.00000	0.30829
 29.43600	 3.11000	 1.36864	103.95789	0.000000e+000	50.00000	20.00000	0.30829
 29.82300	 3.12000	 1.38453	104.01869	0.000000e+000	50.00000	20.00000	0.30828
 29.82300	 3.13000	 1.38453	104.01869	0.000000e+000	50.00000	20.00000	0.30828
 29.82300	 3.14000	 1.38453	104.01869	0.000000e+000	50.00000	20.00000	0.30828
 30.20900	 3.15000	 1.39900	104.07949	0.000000e+000	50.00000	20.00000	0.30827
 30.20900	 3.16000	 1.39900	104.07949	0.000000e+000	50.00000	20.00000	0.30827
 30.20900	 3.17000	 1.39900	104.07949	0.000000e+000	50.00000	20.00000	0.30827
 30.59500	 3.18000	 1.41584	104.15309	0.000000e+000	50.00000	20.00000	0.30825
 30.59500	 3.19000	 1.41584	104.15309	0.000000e+000	50.00000	20.00000	0.30825
 30.59500	 3.20000	 1.41584	104.15309	0.000000e+000	50.00000	20.00000	0.30825
 30.59500	 3.21000	 1.41584	104.15309	0.000000e+000	50.00000	20.00000	0.30825
 30.97900	 3.22000	 1.41637	104.19149	0.000000e+000	50.00000	20.00000	0.30824
 30.97900	 3.23000	 1.41637	104.19149	0.000000e+000	50.00000	20.00000	0.30824
 30.98000	 3.24000	 1.41875	104.21069	0.000000e+000	50.00000	20.00000	0.30824
 31.36400	 3.25000	 1.43211	104.24910	0.000000e+000	50.00000	20.00000	0.30823
 31.36400	 3.26000	 1.43211	104.24910	0.000000e+000	50.00000	20.00000	0.30823
 31.74800	 3.27000	 1.44817	104.31310	0.000000e+000	50.00000	20.00000	0.30822
 31.74800	 3.28000	 1.44817	104.31310	0.000000e+000	50.00000	20.00000	0.30822
 31.74800	 3.29000	 1.44817	104.31310	0.000000e+000	50.00000	20.00000	0.30822
 31.74800	 3.30000	 1.44817	104.31310	0.000000e+000	50.00000	20.00000	0.30822
 32.13200	 3.31000	 1.46391	104.35790	0.000000e+000	50.00000	20.00000	0.30821
 32.13200	 3.32000	 1.46391	104.35790	0.000000e+000	50.00000	20.00000	0.30821
 32.13200	 3.33000	 1.46391	104.35790	0.000000e+000	50.00000	20.00000	0.30821
 32.51500	 3.34000	 1.46777	104.38990	0.000000e+000	50.00000	20.00000	0.30819
 32.51500	 3.35000	 1.46777	104.38990	0.000000e+000	50.00000	20.00000	0.30819
 32.51400	 3.36000	 1.46413	104.37710	0.000000e+000	50.00000	20.00000	0.30819
 32.89700	 3.37000	 1.49191	104.44750	0.000000e+000	50.00000	20.00000	0.30818
 32.89700	 3.38000	 1.49191	104.44750	0.000000e+000	50.00000	20.00000	0.30818
 32.89700	 3.39000	 1.49191	104.44750	0.000000e+000	50.00000	20.00000	0.30818
 33.27900	 3.40000	 1.49593	104.48846	0.000000e+000	50.00000	20.00000	0.30817
 33.27900	 3.41000	 1.49593	104.48846	0.000000e+000	50.00000	20.00000	0.30817
 33.27900	 3.42000	 1.49593	104.48846	0.000000e+000	50.00000	20.00000	0.30817
 33.66000	 3.43000	 1.50787	104.50510	0.000000e+000	50.00000	20.00000	0.30816
 33.66100	 3.44000	 1.51152	104.51982	0.000000e+000	50.00000	20.00000	0.30816
 34.04200	 3.45000	 1.51950	104.55183	0.000000e+000	50.00000	20.00000	0.30815
 34.04200	 3.46000	 1.51950	104.55183	0.000000e+000	50.00000	20.00000	0.30815
 34.04100	 3.47000	 1.51189	104.53711	0.000000e+000	50.00000	20.00000	0.30815
 34.42200	 3.48000	 1.53810	104.61839	0.000000e+000	50.00000	20.00000	0.30813
 34.42200	 3.49000	 1.53810	104.61839	0.000000e+000	50.00000	20.00000	0.30813
 34.42200	 3.50000	 1.53810	104.61839	0.000000e+000	50.00000	20.00000	0.30813
 34.80200	 3.51000	 1.54371	104.65487	0.000000e+000	50.00000	20.00000	0.30812
 34.80200	 3.52000	 1.54371	104.65487	0.000000e+000	50.00000	20.00000	0.30812
 35.18100	 3.53000	 1.55961	104.70351	0.000000e+000	50.00000	20.00000	0.30811
 35.18100	 3.54000	 1.55961	104.70351	0.000000e+000	50.00000	20.00000	0.30811
 35.18100	 3.55000	 1.55961	104.70351	0.000000e+000	50.00000	20.00000	0.30811
 35.56100	 3.56000	 1.55968	104.71823	0.000000e+000	50.00000	20.00000	0.30810
 35.56000	 3.57000	 1.55968	104.71823	0.000000e+000	50.00000	20.00000	0.30810
 35.56000	 3.58000	 1.55968	104.71823	0.000000e+000	50.00000	20.00000	0.30810
 35.93800	 3.59000	 1.58240	104.77647	0.000000e+000	50.00000	20.00000	0.30809
 35.93800	 3.60000	 1.58240	104.77647	0.000000e+000	50.00000	20.00000	0.30809
 36.31700	 3.61000	 1.59657	104.81935	0.000000e+000	50.00000	20.00000	0.30807
 36.31700	 3.62000	 1.59657	104.81935	0.000000e+000	50.00000	20.00000	0.30807
 36.31700	 3.63000	 1.59657	104.81935	0.000000e+000	50.00000	20.00000	0.30807
 36.69400	 3.64000	 1.60741	104.86672	0.000000e+000	50.00000	20.00000	0.30806
 36.69400	 3.65000	 1.60741	104.86672	0.000000e+000	50.00000	20.00000	0.30806
 36.69400	 3.66000	 1.60741	104.86672	0.000000e+000	50.00000	20.00000	0.30806
 37.07100	 3.67000	 1.62317	104.89872	0.000000e+000	50.00000	20.00000	0.30805
 37.07100	 3.68000	 1.62317	104.89872	0.000000e+000	50.00000	20.00000	0.30805
 37.44800	 3.69000	 1.63829	104.94672	0.000000e+000	50.00000	20.00000	0.30804
 37.44800	 3.70000	 1.63829	104.94672	0.000000e+000	50.00000	20.00000	0.30804
 37.44800	 3.71000	 1.63829	104.94672	0.000000e+000	50.00000	20.00000	0.30804
 37.82400	 3.72000	 1.64692	104.97232	0.000000e+000	50.00000	20.00000	0.30803
 37.82400	 3.73000	 1.64692	104.97232	0.000000e+000	50.00000	20.00000	0.30803
 38.20000	 3.74000	 1.65507	105.00560	0.000000e+000	50.00000	20.00000	0.30801
 38.20000	 3.75000	 1.65507	105.00560	0.000000e+000	50.00000	20.00000	0.30801
 38.57500	 3.76000	 1.67115	105.04592	0.000000e+000	50.00000	20.00000	0.30800
 38.57500	 3.77000	 1.67115	105.04592	0.000000e+000	50.00000	20.00000	0.30800
 38.57500	 3.78000	 1.67115	105.04592	0.000000e+000	50.00000	20.00000	0.30800
 38.94900	 3.79000	 1.68485	105.07216	0.000000e+000	50.00000	20.00000	0.30799
 38.94900	 3.80000	 1.68485	105.07216	0.000000e+000	50.00000	20.00000	0.30799
 39.32400	 3.81000	 1.68713	105.10288	0.000000e+000	50.00000	20.00000	0.30798
 39.32400	 3.82000	 1.68713	105.10288	0.000000e+000	50.00000	20.00000	0.30798
 39.69800	 3.83000	 1.70306	105.14832	0.000000e+000	50.00000	20.00000	0.30796
 39.69800	 3.84000	 1.70306	105.14832	0.000000e+000	50.00000	20.00000	0.30796
 39.69800	 3.85000	 1.70306	105.14832	0.000000e+000	50.00000	20.00000	0.30796
 40.07100	 3.86000	 1.71850	105.18033	0.000000e+000	50.00000	20.00000	0.30795
 40.07100	 3.87000	 1.71850	105.18033	0.000000e+000	50.00000	20.00000	0.30795
 40.44400	 3.88000	 1.73031	105.20913	0.000000e+000	50.00000	20.00000	0.30794
 40.44400	 3.89000	 1.73031	105.20913	0.000000e+000	50.00000	20.00000	0.30794
 40.81700	 3.90000	 1.73466	105.22513	0.000000e+000	50.00000	20.00000	0.30793
 40.81600	 3.91000	 1.73466	105.22513	0.000000e+000	50.00000	20.00000	0.30793
 41.18900	 3.92000	 1.74916	105.25329	0.000000e+000	50.00000	20.00000	0.30791
 41.18900	 3.93000	 1.74916	105.25329	0.000000e+000	50.00000	20.00000	0.30791
 41.18800	 3.94000	 1.74266	105.24433	0.000000e+000	50.00000	20.00000	0.30791
 41.56000	 3.95000	 1.76620	105.28913	0.000000e+000	50.00000	20.00000	0.30790
 41.56000	 3.96000	 1.76620	105.28913	0.000000e+000	50.00000	20.00000	0.30790
 41.93200	 3.97000	 1.76690	105.31473	0.000000e+000	50.00000	20.00000	0.30789
 41.93200	 3.98000	 1.76690	105.31473	0.000000e+000	50.00000	20.00000	0.30789
 42.30200	 3.99000	 1.78283	105.34993	0.000000e+000	50.00000	20.00000	0.30788
 42.30200	 4.00000	 1.78283	105.34993	0.000000e+000	50.00000	20.00000	0.30788
 42.30200	 4.01000	 1.78283	105.34993	0.000000e+000	50.00000	20.00000	0.30788
 42.67200	 4.02000	 1.79417	105.35953	0.000000e+000	50.00000	20.00000	0.30787
 43.04200	 4.03000	 1.80804	105.39793	0.000000e+000	50.00000	20.00000	0.30785
 43.04200	 4.04000	 1.80804	105.39793	0.000000e+000	50.00000	20.00000	0.30785
 43.04200	 4.05000	 1.80804	105.39793	0.000000e+000	50.00000	20.00000	0.30785
 43.41200	 4.06000	 1.82239	105.42673	0.000000e+000	50.00000	20.00000	0.30784
 43.41200	 4.07000	 1.82239	105.42673	0.000000e+000	50.00000	20.00000	0.30784
 43.78100	 4.08000	 1.83055	105.45553	0.000000e+000	50.00000	20.00000	0.30783
 43.78100	 4.09000	 1.83055	105.45553	0.000000e+000	50.00000	20.00000	0.30783
 44.14900	 4.10000	 1.83078	105.46898	0.000000e+000	50.00000	20.00000	0.30782
 44.15000	 4.11000	 1.84538	105.48434	0.000000e+000	50.00000	20.00000	0.30782
 44.51800	 4.12000	 1.84831	105.51314	0.000000e+000	50.00000	20.00000	0.30780
 44.51800	 4.13000	 1.84831	105.51314	0.000000e+000	50.00000	20.00000	0.30780
 44.88600	 4.14000	 1.86266	105.54258	0.000000e+000	50.00000	20.00000	0.30779
 44.88600	 4.15000	 1.86266	105.54258	0.000000e+000	50.00000	20.00000	0.30779
 45.25300	 4.16000	 1.87797	105.55986	0.000000e+000	50.00000	20.00000	0.30778
 45.25300	 4.17000	 1.87797	105.55986	0.000000e+000	50.00000	20.00000	0.30778
 45.62000	 4.18000	 1.89327	105.57714	0.000000e+000	50.00000	20.00000	0.30777
 45.62000	 4.19000	 1.89327	105.57714	0.000000e+000	50.00000	20.00000	0.30777
 45.98700	 4.20000	 1.90351	105.60274	0.000000e+000	50.00000	20.00000	0.30775
 45.98700	 4.21000	 1.90351	105.60274	0.000000e+000	50.00000	20.00000	0.30775
 46.35300	 4.22000	 1.91041	105.62770	0.000000e+000	50.00000	20.00000	0.30774
 46.35300	 4.23000	 1.91041	105.62770	0.000000e+000	50.00000	20.00000	0.30774
 46.71900	 4.24000	 1.92413	105.65074	0.000000e+000	50.00000	20.00000	0.30773
 46.71900	 4.25000	 1.92413	105.65074	0.000000e+000	50.00000	20.00000	0.30773
 47.08400	 4.26000	 1.93548	105.67442	0.000000e+000	50.00000	20.00000	0.30772
 47.08400	 4.27000	 1.93548	105.67442	0.000000e+000	50.00000	20.00000	0.30772
 47.44900	 4.28000	 1.94254	105.69426	0.000000e+000	50.00000	20.00000	0.30770
 47.44900	 4.29000	 1.94254	105.69426	0.000000e+000	50.00000	20.00000	0.30770
 47.81300	 4.30000	 1.95817	105.71794	0.000000e+000	50.00000	20.00000	0.30769
 47.81300	 4.31000	 1.95817	105.71794	0.000000e+000	50.00000	20.00000	0.30769
 48.17700	 4.32000	 1.97110	105.73842	0.000000e+000	50.00000	20.00000	0.30768
 48.17700	 4.33000	 1.97110	105.73842	0.000000e+000	50.00000	20.00000	0.30768
 48.54100	 4.34000	 1.97976	105.76274	0.000000e+000	50.00000	20.00000	0.30767
 48.54100	 4.35000	 1.97976	105.76274	0.000000e+000	50.00000	20.00000	0.30767
 48.90400	 4.36000	 1.99047	105.79155	0.000000e+000	50.00000	20.00000	0.30765
 48.90400	 4.37000	 1.99047	105.79155	0.000000e+000	50.00000	20.00000	0.30765
 49.26700	 4.38000	 1.99944	105.79667	0.000000e+000	50.00000	20.00000	0.30764
 49.62900	 4.39000	 2.00651	105.82611	0.000000e+000	50.00000	20.00000	0.30763
 49.62900	 4.40000	 2.00651	105.82611	0.000000e+000	50.00000	20.00000	0.30763
 49.99200	 4.41000	 2.02230	105.84915	0.000000e+000	50.00000	20.00000	0.30761
 49.99200	 4.42000	 2.02230	105.84915	0.000000e+000	50.00000	20.00000	0.30761
 50.35300	 4.43000	 2.03636	105.86963	0.000000e+000	50.00000	20.00000	0.30760
 50.35300	 4.44000	 2.03636	105.86963	0.000000e+000	50.00000	20.00000	0.30760
 50.71500	 4.45000	 2.04898	105.90227	0.000000e+000	50.00000	20.00000	0.30759
 50.71500	 4.46000	 2.04898	105.90227	0.000000e+000	50.00000	20.00000	0.30759
 51.07600	 4.47000	 2.05447	105.92851	0.000000e+000	50.00000	20.00000	0.30758
 51.07600	 4.48000	 2.05447	105.92851	0.000000e+000	50.00000	20.00000	0.30758
 51.43600	 4.49000	 2.06979	105.94451	0.000000e+000	50.00000	20.00000	0.30756
 51.43600	 4.50000	 2.06979	105.94451	0.000000e+000	50.00000	20.00000	0.30756
 51.79700	 4.51000	 2.07051	105.95923	0.000000e+000	50.00000	20.00000	0.30755
 52.15700	 4.52000	 2.08632	105.97139	0.000000e+000	50.00000	20.00000	0.30754
 52.15700	 4.53000	 2.08632	105.97139	0.000000e+000	50.00000	20.00000	0.30754
 52.51600	 4.54000	 2.09879	105.99187	0.000000e+000	50.00000	20.00000	0.30753
 52.51600	 4.55000	 2.09879	105.99187	0.000000e+000	50.00000	20.00000	0.30753
 52.87500	 4.56000	 2.11364	106.01235	0.000000e+000	50.00000	20.00000	0.30751
 52.87500	 4.57000	 2.11364	106.01235	0.000000e+000	50.00000	20.00000	0.30751
 53.23400	 4.58000	 2.12739	106.02963	0.000000e+000	50.00000	20.00000	0.30750
 53.23400	 4.59000	 2.12739	106.02963	0.000000e+000	50.00000	20.00000	0.30750
 53.59200	 4.60000	 2.13288	106.03283	0.000000e+000	50.00000	20.00000	0.30749
 53.95100	 4.61000	 2.13979	106.05651	0.000000e+000	50.00000	20.00000	0.30747
 53.95100	 4.62000	 2.13979	106.05651	0.000000e+000	50.00000	20.00000	0.30747
 54.30800	 4.63000	 2.15036	106.07123	0.000000e+000	50.00000	20.00000	0.30746
 54.30800	 4.64000	 2.15036	106.07123	0.000000e+000	50.00000	20.00000	0.30746
 54.66600	 4.65000	 2.15983	106.08275	0.000000e+000	50.00000	20.00000	0.30745
 54.66500	 4.66000	 2.15983	106.08275	0.000000e+000	50.00000	20.00000	0.30745
 55.02200	 4.67000	 2.16659	106.09940	0.000000e+000	50.00000	20.00000	0.30744
 55.37900	 4.68000	 2.18240	106.11988	0.000000e+000	50.00000	20.00000	0.30742
 55.37900	 4.69000	 2.18240	106.11988	0.000000e+000	50.00000	20.00000	0.30742
